timestamp:thermostat_navn:temperature:setpoint:state:heater:heat_percent
2026-07-30T17:47:59:Kogekar:31,900:50,000:Opvarmning:1:100,000
2026-07-30T17:48:04:Kogekar:32,000:50,000:Opvarmning:1:100,000
2026-07-30T17:48:09:Kogekar:32,100:50,000:Opvarmning:1:100,000
2026-07-30T17:48:14:Kogekar:32,200:50,000:Opvarmning:1:100,000
2026-07-30T17:48:19:Kogekar:32,400:50,000:Opvarmning:1:100,000
2026-07-30T17:48:24:Kogekar:32,500:50,000:Opvarmning:1:100,000
2026-07-30T17:48:29:Kogekar:32,700:50,000:Opvarmning:1:100,000
2026-07-30T17:48:34:Kogekar:32,800:50,000:Opvarmning:1:100,000
2026-07-30T17:48:39:Kogekar:32,800:50,000:Opvarmning:1:100,000
2026-07-30T17:48:45:Kogekar:33,000:50,000:Opvarmning:1:100,000
2026-07-30T17:48:50:Kogekar:33,000:50,000:Opvarmning:1:100,000
2026-07-30T17:48:55:Kogekar:33,100:50,000:Opvarmning:1:100,000
2026-07-30T17:49:00:Kogekar:32,900:50,000:Opvarmning:1:100,000
2026-07-30T17:49:05:Kogekar:33,000:50,000:Opvarmning:1:100,000
2026-07-30T17:49:10:Kogekar:33,200:50,000:Opvarmning:1:100,000
2026-07-30T17:49:16:Kogekar:33,200:50,000:Opvarmning:1:100,000
2026-07-30T17:49:21:Kogekar:33,300:50,000:Opvarmning:1:100,000
2026-07-30T17:49:26:Kogekar:33,200:50,000:Opvarmning:1:100,000
2026-07-30T17:49:31:Kogekar:33,300:50,000:Opvarmning:1:100,000
2026-07-30T17:49:36:Kogekar:33,300:50,000:Opvarmning:1:100,000
2026-07-30T17:49:41:Kogekar:33,400:50,000:Opvarmning:1:100,000
2026-07-30T17:49:47:Kogekar:33,400:50,000:Opvarmning:1:100,000
2026-07-30T17:49:52:Kogekar:33,400:50,000:Opvarmning:1:100,000
2026-07-30T17:49:57:Kogekar:33,700:50,000:Opvarmning:1:100,000
2026-07-30T17:50:02:Kogekar:33,700:50,000:Opvarmning:1:100,000
2026-07-30T17:50:07:Kogekar:33,800:50,000:Opvarmning:1:100,000
2026-07-30T17:50:12:Kogekar:33,900:50,000:Opvarmning:1:100,000
2026-07-30T17:50:17:Kogekar:34,000:50,000:Opvarmning:1:100,000
2026-07-30T17:50:22:Kogekar:33,900:50,000:Opvarmning:1:100,000
2026-07-30T17:50:28:Kogekar:34,100:50,000:Opvarmning:1:100,000
2026-07-30T17:50:33:Kogekar:34,100:50,000:Opvarmning:1:100,000
2026-07-30T17:50:38:Kogekar:34,100:50,000:Opvarmning:1:100,000
2026-07-30T17:50:43:Kogekar:34,100:50,000:Opvarmning:1:100,000
2026-07-30T17:50:48:Kogekar:34,100:50,000:Opvarmning:1:100,000
2026-07-30T17:50:53:Kogekar:34,400:50,000:Opvarmning:1:100,000
2026-07-30T17:50:58:Kogekar:34,500:50,000:Opvarmning:1:100,000
2026-07-30T17:51:03:Kogekar:34,700:50,000:Opvarmning:1:100,000
2026-07-30T17:51:08:Kogekar:34,800:50,000:Opvarmning:1:100,000
2026-07-30T17:51:14:Kogekar:34,900:50,000:Opvarmning:1:100,000
2026-07-30T17:51:19:Kogekar:35,000:50,000:Opvarmning:1:100,000
2026-07-30T17:51:25:Kogekar:35,000:50,000:Opvarmning:1:100,000
2026-07-30T17:51:30:Kogekar:35,100:50,000:Opvarmning:1:100,000
2026-07-30T17:51:35:Kogekar:35,100:50,000:Opvarmning:1:100,000
2026-07-30T17:51:40:Kogekar:35,200:50,000:Opvarmning:1:100,000
2026-07-30T17:51:46:Kogekar:35,200:50,000:Opvarmning:1:100,000
2026-07-30T17:51:51:Kogekar:35,300:50,000:Opvarmning:1:100,000
2026-07-30T17:51:56:Kogekar:35,400:50,000:Opvarmning:1:100,000
2026-07-30T17:52:01:Kogekar:35,700:50,000:Opvarmning:1:100,000
2026-07-30T17:52:07:Kogekar:35,800:50,000:Opvarmning:1:100,000
2026-07-30T17:52:12:Kogekar:35,800:50,000:Opvarmning:1:100,000
2026-07-30T17:52:17:Kogekar:35,800:50,000:Opvarmning:1:100,000
2026-07-30T17:52:22:Kogekar:35,800:50,000:Opvarmning:1:100,000
2026-07-30T17:52:27:Kogekar:35,700:50,000:Opvarmning:1:100,000
2026-07-30T17:52:32:Kogekar:36,000:50,000:Opvarmning:1:100,000
2026-07-30T17:52:37:Kogekar:36,200:50,000:Opvarmning:1:100,000
2026-07-30T17:52:42:Kogekar:36,300:50,000:Opvarmning:1:100,000
2026-07-30T17:52:47:Kogekar:36,400:50,000:Opvarmning:1:100,000
2026-07-30T17:52:52:Kogekar:36,400:50,000:Opvarmning:1:100,000
2026-07-30T17:52:57:Kogekar:36,500:50,000:Opvarmning:1:100,000
2026-07-30T17:53:02:Kogekar:36,500:50,000:Opvarmning:1:100,000
